Date,AveragePrice,region
06-12-15,1.49,SouthCentral
29-11-15,1.47,SouthCentral
22-11-15,1.53,SouthCentral
15-11-15,1.5,SouthCentral
08-11-15,1.51,SouthCentral
01-11-15,1.51,SouthCentral
25-10-15,1.52,SouthCentral
18-10-15,1.49,SouthCentral
11-10-15,1.51,SouthCentral
04-10-15,1.55,SouthCentral
27-09-15,1.53,SouthCentral
20-09-15,1.53,SouthCentral
13-09-15,1.5,SouthCentral
06-09-15,1.49,SouthCentral
30-08-15,1.33,SouthCentral
23-08-15,1.39,SouthCentral
16-08-15,1.45,SouthCentral
09-08-15,1.42,SouthCentral
02-08-15,1.37,SouthCentral
26-07-15,1.26,SouthCentral
19-07-15,1.31,SouthCentral
12-07-15,1.27,SouthCentral
05-07-15,1.34,SouthCentral
28-06-15,1.35,SouthCentral
21-06-15,1.4,SouthCentral
14-06-15,1.38,SouthCentral
07-06-15,1.37,SouthCentral
31-05-15,1.41,SouthCentral
24-05-15,1.39,SouthCentral
17-05-15,1.41,SouthCentral
10-05-15,1.4,SouthCentral
03-05-15,1.43,SouthCentral
26-04-15,1.43,SouthCentral
19-04-15,1.39,SouthCentral
12-04-15,1.4,SouthCentral
05-04-15,1.4,SouthCentral
29-03-15,1.42,SouthCentral
22-03-15,1.37,SouthCentral
15-03-15,1.38,SouthCentral
08-03-15,1.44,SouthCentral
01-03-15,1.34,SouthCentral
22-02-15,1.37,SouthCentral
15-02-15,1.39,SouthCentral
08-02-15,1.39,SouthCentral
01-02-15,1.28,SouthCentral
25-01-15,1.37,SouthCentral
18-01-15,1.27,SouthCentral
11-01-15,1.39,SouthCentral
04-01-15,1.35,SouthCentral
27-12-15,1.7,Southeast
20-12-15,1.8,Southeast
13-12-15,1.74,Southeast
06-12-15,1.66,Southeast
29-11-15,1.63,Southeast
22-11-15,1.81,Southeast
15-11-15,1.75,Southeast
08-11-15,1.73,Southeast
01-11-15,1.73,Southeast
25-10-15,1.78,Southeast
18-10-15,1.91,Southeast
11-10-15,1.78,Southeast
04-10-15,1.84,Southeast
27-09-15,2.01,Southeast
20-09-15,1.92,Southeast
13-09-15,1.95,Southeast
06-09-15,1.9,Southeast
30-08-15,1.74,Southeast
23-08-15,1.71,Southeast
16-08-15,1.75,Southeast
09-08-15,1.9,Southeast
02-08-15,1.88,Southeast
26-07-15,1.67,Southeast
19-07-15,1.53,Southeast
12-07-15,1.72,Southeast
05-07-15,1.72,Southeast
28-06-15,1.74,Southeast
21-06-15,1.88,Southeast
14-06-15,1.87,Southeast
07-06-15,1.75,Southeast
31-05-15,1.81,Southeast
24-05-15,1.78,Southeast
17-05-15,1.7,Southeast
10-05-15,1.77,Southeast
03-05-15,1.7,Southeast
26-04-15,1.7,Southeast
19-04-15,1.69,Southeast
12-04-15,1.82,Southeast
05-04-15,1.78,Southeast
29-03-15,1.84,Southeast
22-03-15,1.73,Southeast
15-03-15,1.48,Southeast
08-03-15,1.47,Southeast
01-03-15,1.46,Southeast
22-02-15,1.59,Southeast
15-02-15,1.64,Southeast
08-02-15,1.51,Southeast
01-02-15,1.6,Southeast
25-01-15,1.81,Southeast
18-01-15,1.79,Southeast
11-01-15,1.83,Southeast
04-01-15,1.75,Southeast
27-12-15,1.59,Spokane
20-12-15,1.56,Spokane
13-12-15,1.32,Spokane
06-12-15,2.09,Spokane
29-11-15,1.8,Spokane
22-11-15,1.23,Spokane
15-11-15,1.71,Spokane
08-11-15,1.73,Spokane
01-11-15,1.33,Spokane
25-10-15,1.99,Spokane
18-10-15,1.89,Spokane
11-10-15,1.8,Spokane
04-10-15,1.92,Spokane
27-09-15,1.91,Spokane
20-09-15,2.13,Spokane
13-09-15,2.06,Spokane
06-09-15,2.12,Spokane
30-08-15,1.58,Spokane
23-08-15,2.11,Spokane
16-08-15,1.77,Spokane
09-08-15,2.07,Spokane
02-08-15,2.11,Spokane
26-07-15,2.07,Spokane
19-07-15,1.55,Spokane
12-07-15,2.07,Spokane
05-07-15,1.85,Spokane
28-06-15,1.61,Spokane
21-06-15,1.59,Spokane
14-06-15,1.88,Spokane
07-06-15,1.88,Spokane
31-05-15,1.55,Spokane
24-05-15,1.76,Spokane
17-05-15,1.78,Spokane
10-05-15,1.76,Spokane
03-05-15,1.62,Spokane
26-04-15,1.5,Spokane
19-04-15,1.69,Spokane
12-04-15,1.58,Spokane
05-04-15,1.8,Spokane
29-03-15,1.55,Spokane
22-03-15,1.47,Spokane
15-03-15,1.66,Spokane
08-03-15,1.55,Spokane
01-03-15,1.58,Spokane
22-02-15,1.41,Spokane
15-02-15,1.51,Spokane
08-02-15,1.43,Spokane
01-02-15,1.38,Spokane
25-01-15,1.66,Spokane
18-01-15,1.44,Spokane
11-01-15,1.38,Spokane
04-01-15,1.3,Spokane
27-12-15,1.07,StLouis
20-12-15,1.34,StLouis
13-12-15,1.8,StLouis
06-12-15,2.12,StLouis
29-11-15,1.58,StLouis
22-11-15,1.35,StLouis
15-11-15,1.25,StLouis
08-11-15,1.48,StLouis
01-11-15,1.04,StLouis
25-10-15,1.2,StLouis
18-10-15,1.26,StLouis
11-10-15,1.57,StLouis
04-10-15,1.52,StLouis
27-09-15,1.94,StLouis
20-09-15,1.91,StLouis
13-09-15,1.87,StLouis
06-09-15,1.96,StLouis
30-08-15,1.92,StLouis
23-08-15,1.97,StLouis
16-08-15,2.07,StLouis
09-08-15,1.97,StLouis
02-08-15,1.87,StLouis
26-07-15,1.91,StLouis
19-07-15,1.86,StLouis
12-07-15,1.92,StLouis
05-07-15,1.86,StLouis
28-06-15,2,StLouis
21-06-15,1.83,StLouis
14-06-15,1.85,StLouis
07-06-15,1.92,StLouis
31-05-15,2.06,StLouis
24-05-15,2.04,StLouis
17-05-15,2.01,StLouis
10-05-15,2,StLouis
03-05-15,2,StLouis
26-04-15,2.03,StLouis
19-04-15,2.09,StLouis
12-04-15,2.05,StLouis
05-04-15,2.13,StLouis
29-03-15,2.09,StLouis
22-03-15,1.83,StLouis
15-03-15,1.81,StLouis
08-03-15,1.65,StLouis
01-03-15,1.85,StLouis
22-02-15,1.8,StLouis
15-02-15,1.82,StLouis
08-02-15,1.89,StLouis
01-02-15,1.93,StLouis
25-01-15,1.93,StLouis
18-01-15,1.92,StLouis
11-01-15,1.84,StLouis
04-01-15,1.8,StLouis
27-12-15,1.54,Syracuse
20-12-15,1.53,Syracuse
13-12-15,1.53,Syracuse
06-12-15,1.56,Syracuse
29-11-15,1.59,Syracuse
22-11-15,1.63,Syracuse
15-11-15,1.64,Syracuse
08-11-15,1.6,Syracuse
01-11-15,1.65,Syracuse
25-10-15,1.6,Syracuse
18-10-15,1.61,Syracuse
11-10-15,1.57,Syracuse
04-10-15,1.64,Syracuse
27-09-15,1.72,Syracuse
20-09-15,1.68,Syracuse
13-09-15,1.61,Syracuse
06-09-15,1.6,Syracuse
30-08-15,1.68,Syracuse
23-08-15,1.62,Syracuse
16-08-15,1.86,Syracuse
09-08-15,1.66,Syracuse
02-08-15,1.98,Syracuse
26-07-15,1.92,Syracuse
19-07-15,2.07,Syracuse
12-07-15,2.05,Syracuse
05-07-15,1.84,Syracuse
28-06-15,1.86,Syracuse
21-06-15,1.88,Syracuse
14-06-15,1.91,Syracuse
07-06-15,1.77,Syracuse
31-05-15,1.81,Syracuse
24-05-15,1.8,Syracuse
17-05-15,1.74,Syracuse
10-05-15,1.85,Syracuse
03-05-15,1.84,Syracuse
26-04-15,1.77,Syracuse
19-04-15,1.83,Syracuse
12-04-15,1.71,Syracuse
05-04-15,1.76,Syracuse
29-03-15,1.82,Syracuse
22-03-15,1.76,Syracuse
15-03-15,1.67,Syracuse
08-03-15,1.6,Syracuse
01-03-15,1.59,Syracuse
22-02-15,1.57,Syracuse
15-02-15,1.72,Syracuse
08-02-15,1.65,Syracuse
01-02-15,1.65,Syracuse
25-01-15,1.77,Syracuse
18-01-15,1.84,Syracuse
11-01-15,1.66,Syracuse
04-01-15,1.72,Syracuse
27-12-15,1.63,Tampa
20-12-15,1.79,Tampa
13-12-15,1.76,Tampa
06-12-15,1.76,Tampa
29-11-15,1.73,Tampa
22-11-15,1.78,Tampa
15-11-15,1.75,Tampa
08-11-15,1.74,Tampa
01-11-15,1.5,Tampa
25-10-15,1.49,Tampa
18-10-15,1.49,Tampa
11-10-15,1.5,Tampa
04-10-15,1.47,Tampa
27-09-15,1.31,Tampa
20-09-15,1.46,Tampa
13-09-15,1.43,Tampa
06-09-15,1.49,Tampa
30-08-15,1.48,Tampa
23-08-15,1.5,Tampa
16-08-15,1.5,Tampa
09-08-15,1.5,Tampa
02-08-15,1.5,Tampa
26-07-15,1.49,Tampa
19-07-15,1.42,Tampa
12-07-15,1.63,Tampa
05-07-15,1.9,Tampa
28-06-15,1.81,Tampa
21-06-15,1.84,Tampa
14-06-15,1.73,Tampa
07-06-15,1.71,Tampa
31-05-15,1.72,Tampa
24-05-15,1.7,Tampa
17-05-15,1.69,Tampa
10-05-15,1.69,Tampa
03-05-15,1.34,Tampa
26-04-15,1.31,Tampa
19-04-15,1.48,Tampa
12-04-15,1.69,Tampa
05-04-15,1.72,Tampa
29-03-15,1.73,Tampa
22-03-15,1.68,Tampa
15-03-15,1.68,Tampa
08-03-15,1.65,Tampa
01-03-15,1.63,Tampa
22-02-15,1.68,Tampa
15-02-15,1.75,Tampa
08-02-15,1.65,Tampa
01-02-15,1.68,Tampa
25-01-15,1.75,Tampa
18-01-15,1.73,Tampa
11-01-15,1.84,Tampa
04-01-15,1.7,Tampa
27-12-15,1.52,TotalUS
20-12-15,1.53,TotalUS
13-12-15,1.43,TotalUS
06-12-15,1.52,TotalUS
29-11-15,1.5,TotalUS
22-11-15,1.49,TotalUS
15-11-15,1.6,TotalUS
08-11-15,1.54,TotalUS
01-11-15,1.47,TotalUS
25-10-15,1.62,TotalUS
18-10-15,1.71,TotalUS
11-10-15,1.69,TotalUS
04-10-15,1.72,TotalUS
27-09-15,1.75,TotalUS
20-09-15,1.77,TotalUS
13-09-15,1.8,TotalUS
06-09-15,1.78,TotalUS
30-08-15,1.66,TotalUS
23-08-15,1.72,TotalUS
16-08-15,1.75,TotalUS
09-08-15,1,TotalUS
02-08-15,1,TotalUS
26-07-15,1,TotalUS
19-07-15,1,TotalUS
12-07-15,1,TotalUS
05-07-15,1,TotalUS
28-06-15,1.64,TotalUS
21-06-15,1.66,TotalUS
14-06-15,1.68,TotalUS
07-06-15,1.67,TotalUS
31-05-15,1.58,TotalUS
24-05-15,1.59,TotalUS
17-05-15,1.5,TotalUS
10-05-15,1.42,TotalUS
03-05-15,1.37,TotalUS
26-04-15,1.45,TotalUS
19-04-15,1.59,TotalUS
12-04-15,1.53,TotalUS
05-04-15,1.63,TotalUS
29-03-15,1.6,TotalUS
22-03-15,1.49,TotalUS
15-03-15,1.5,TotalUS
08-03-15,1.49,TotalUS
01-03-15,1.4,TotalUS
22-02-15,1.51,TotalUS
15-02-15,1.58,TotalUS
08-02-15,1.48,TotalUS
01-02-15,1.36,TotalUS
25-01-15,1.53,TotalUS
18-01-15,1.42,TotalUS
11-01-15,1.42,TotalUS
04-01-15,1.46,TotalUS
27-12-15,1.46,West
20-12-15,1.45,West
13-12-15,1.16,West
06-12-15,1.39,West
29-11-15,1.26,West
22-11-15,1.29,West
15-11-15,1.61,West
08-11-15,1.36,West
01-11-15,1.23,West
25-10-15,1.59,West
18-10-15,1.69,West
11-10-15,1.66,West
04-10-15,1.61,West
27-09-15,1.65,West
20-09-15,1.73,West
13-09-15,1.83,West
06-09-15,1.83,West
30-08-15,1.54,West
23-08-15,1.75,West
16-08-15,1.67,West
09-08-15,1.77,West
02-08-15,1.81,West
26-07-15,1.86,West
19-07-15,1.56,West
12-07-15,1.81,West
05-07-15,1.71,West
28-06-15,1.59,West
21-06-15,1.57,West
14-06-15,1.71,West
07-06-15,1.74,West
31-05-15,1.53,West
24-05-15,1.6,West
17-05-15,1.49,West
10-05-15,1.47,West
03-05-15,1.24,West
26-04-15,1.27,West
19-04-15,1.58,West
12-04-15,1.5,West
05-04-15,1.69,West
29-03-15,1.54,West
22-03-15,1.43,West
15-03-15,1.41,West
08-03-15,1.37,West
01-03-15,1.4,West
22-02-15,1.48,West
15-02-15,1.58,West
08-02-15,1.4,West
01-02-15,1.34,West
25-01-15,1.52,West
18-01-15,1.33,West
11-01-15,1.39,West
04-01-15,1.4,West
27-12-15,1.81,WestTexNewMexico
20-12-15,1.92,WestTexNewMexico
13-12-15,1.8,WestTexNewMexico
29-11-15,2.08,WestTexNewMexico
22-11-15,1.97,WestTexNewMexico
15-11-15,1.92,WestTexNewMexico
08-11-15,1.98,WestTexNewMexico
01-11-15,1.92,WestTexNewMexico
25-10-15,2,WestTexNewMexico
18-10-15,2.02,WestTexNewMexico
11-10-15,2.05,WestTexNewMexico
04-10-15,2.01,WestTexNewMexico
27-09-15,1.76,WestTexNewMexico
20-09-15,2.19,WestTexNewMexico
13-09-15,1.99,WestTexNewMexico
06-09-15,1.78,WestTexNewMexico
30-08-15,1.69,WestTexNewMexico
23-08-15,1.61,WestTexNewMexico
16-08-15,1.66,WestTexNewMexico
09-08-15,1.86,WestTexNewMexico
02-08-15,1.9,WestTexNewMexico
26-07-15,1.84,WestTexNewMexico
19-07-15,1.74,WestTexNewMexico
12-07-15,1.96,WestTexNewMexico
05-07-15,1.58,WestTexNewMexico
28-06-15,1.58,WestTexNewMexico
21-06-15,1.66,WestTexNewMexico
14-06-15,1.55,WestTexNewMexico
07-06-15,1.48,WestTexNewMexico
31-05-15,1.39,WestTexNewMexico
24-05-15,1.38,WestTexNewMexico
17-05-15,1.42,WestTexNewMexico
10-05-15,1.43,WestTexNewMexico
03-05-15,1.51,WestTexNewMexico
26-04-15,1.92,WestTexNewMexico
19-04-15,1.6,WestTexNewMexico
12-04-15,1.66,WestTexNewMexico
05-04-15,1.8,WestTexNewMexico
29-03-15,1.77,WestTexNewMexico
22-03-15,1.84,WestTexNewMexico
15-03-15,1.82,WestTexNewMexico
08-03-15,1.59,WestTexNewMexico
01-03-15,1.64,WestTexNewMexico
22-02-15,1.71,WestTexNewMexico
15-02-15,1.7,WestTexNewMexico
08-02-15,1.66,WestTexNewMexico
01-02-15,1.77,WestTexNewMexico
25-01-15,1.63,WestTexNewMexico
18-01-15,1.71,WestTexNewMexico
11-01-15,1.69,WestTexNewMexico
04-01-15,1.64,WestTexNewMexico
25-12-16,1.93,Albany
18-12-16,1.86,Albany
11-12-16,1.9,Albany
04-12-16,1.97,Albany
27-11-16,1.97,Albany
20-11-16,1.93,Albany
13-11-16,2,Albany
06-11-16,1.93,Albany
30-10-16,1.96,Albany
23-10-16,1.86,Albany
16-10-16,1.75,Albany
09-10-16,1.75,Albany
02-10-16,1.73,Albany
25-09-16,1.68,Albany
18-09-16,1.69,Albany
11-09-16,1.68,Albany
04-09-16,1.73,Albany
28-08-16,1.66,Albany
21-08-16,1.67,Albany
14-08-16,1.72,Albany
07-08-16,1.67,Albany
31-07-16,1.43,Albany
24-07-16,1.42,Albany
17-07-16,1.57,Albany
10-07-16,1.58,Albany
03-07-16,1.43,Albany
26-06-16,1.53,Albany
19-06-16,1.45,Albany
12-06-16,1.43,Albany
05-06-16,1.47,Albany
29-05-16,1.49,Albany
22-05-16,1.55,Albany
15-05-16,1.59,Albany
08-05-16,1.83,Albany
01-05-16,1.78,Albany
24-04-16,1.77,Albany
17-04-16,1.82,Albany
10-04-16,1.62,Albany
03-04-16,1.56,Albany
27-03-16,1.65,Albany
20-03-16,1.76,Albany
13-03-16,1.79,Albany
06-03-16,1.92,Albany
28-02-16,1.79,Albany
21-02-16,1.79,Albany
14-02-16,1.81,Albany
07-02-16,1.81,Albany
31-01-16,1.79,Albany
24-01-16,1.83,Albany
17-01-16,1.67,Albany
10-01-16,1.83,Albany
03-01-16,1.75,Albany
25-12-16,1.76,Atlanta
18-12-16,1.19,Atlanta
11-12-16,1.06,Atlanta
04-12-16,1.22,Atlanta
27-11-16,1.41,Atlanta
20-11-16,1.56,Atlanta
13-11-16,1.63,Atlanta
06-11-16,1.64,Atlanta
30-10-16,2.25,Atlanta
23-10-16,1.25,Atlanta
16-10-16,1.15,Atlanta
09-10-16,1.07,Atlanta
02-10-16,2.29,Atlanta
25-09-16,2.02,Atlanta
18-09-16,1.91,Atlanta
11-09-16,1.43,Atlanta
04-09-16,1.38,Atlanta
28-08-16,1.14,Atlanta
21-08-16,1.62,Atlanta
14-08-16,1.58,Atlanta
07-08-16,1.06,Atlanta
31-07-16,1.62,Atlanta
24-07-16,1.91,Atlanta
17-07-16,1.21,Atlanta
10-07-16,1.13,Atlanta
03-07-16,0.85,Atlanta
26-06-16,0.92,Atlanta
19-06-16,0.81,Atlanta
12-06-16,0.97,Atlanta
05-06-16,1.04,Atlanta
29-05-16,1.35,Atlanta
22-05-16,1.27,Atlanta
15-05-16,1.29,Atlanta
08-05-16,1.42,Atlanta
01-05-16,1.25,Atlanta
24-04-16,1.38,Atlanta
17-04-16,1.36,Atlanta
10-04-16,1.5,Atlanta
03-04-16,1.51,Atlanta
27-03-16,1.48,Atlanta
20-03-16,1.44,Atlanta
13-03-16,1.52,Atlanta
06-03-16,1.66,Atlanta
28-02-16,1.78,Atlanta
21-02-16,1.74,Atlanta
14-02-16,1.59,Atlanta
07-02-16,1.72,Atlanta
31-01-16,1.71,Atlanta
24-01-16,1.65,Atlanta
17-01-16,1.84,Atlanta
10-01-16,1.66,Atlanta
03-01-16,1.48,Atlanta
25-12-16,1.83,BaltimoreWashington
18-12-16,1.86,BaltimoreWashington
11-12-16,1.97,BaltimoreWashington
04-12-16,2.15,BaltimoreWashington
27-11-16,2.17,BaltimoreWashington
20-11-16,2.03,BaltimoreWashington
13-11-16,2.2,BaltimoreWashington
06-11-16,2.28,BaltimoreWashington
30-10-16,1.85,BaltimoreWashington
23-10-16,1.81,BaltimoreWashington
16-10-16,1.95,BaltimoreWashington
09-10-16,1.87,BaltimoreWashington
02-10-16,2.15,BaltimoreWashington
25-09-16,2.06,BaltimoreWashington
18-09-16,2.06,BaltimoreWashington
11-09-16,2.14,BaltimoreWashington
04-09-16,2.03,BaltimoreWashington
28-08-16,2.05,BaltimoreWashington
21-08-16,1.77,BaltimoreWashington
14-08-16,1.76,BaltimoreWashington
07-08-16,1.87,BaltimoreWashington
31-07-16,2.02,BaltimoreWashington
24-07-16,2.08,BaltimoreWashington
17-07-16,1.98,BaltimoreWashington
10-07-16,1.96,BaltimoreWashington
03-07-16,1.99,BaltimoreWashington
26-06-16,1.89,BaltimoreWashington
19-06-16,1.75,BaltimoreWashington
12-06-16,1.73,BaltimoreWashington
05-06-16,1.75,BaltimoreWashington
29-05-16,1.7,BaltimoreWashington
22-05-16,1.87,BaltimoreWashington
15-05-16,1.7,BaltimoreWashington
08-05-16,1.52,BaltimoreWashington
01-05-16,1.77,BaltimoreWashington
24-04-16,1.65,BaltimoreWashington
17-04-16,1.49,BaltimoreWashington
10-04-16,1.73,BaltimoreWashington
03-04-16,1.71,BaltimoreWashington
27-03-16,1.65,BaltimoreWashington
20-03-16,1.61,BaltimoreWashington
13-03-16,1.54,BaltimoreWashington
06-03-16,1.41,BaltimoreWashington
28-02-16,1.62,BaltimoreWashington
21-02-16,1.54,BaltimoreWashington
14-02-16,1.82,BaltimoreWashington
07-02-16,1.66,BaltimoreWashington
31-01-16,1.47,BaltimoreWashington
24-01-16,1.58,BaltimoreWashington
17-01-16,1.59,BaltimoreWashington
10-01-16,1.37,BaltimoreWashington
03-01-16,1.56,BaltimoreWashington
25-12-16,0.77,Boise
18-12-16,1.14,Boise
11-12-16,1.52,Boise
04-12-16,1.48,Boise
27-11-16,1.38,Boise
20-11-16,1.46,Boise
13-11-16,1.92,Boise
06-11-16,2,Boise
30-10-16,1.87,Boise
23-10-16,1.76,Boise
16-10-16,1.33,Boise
09-10-16,1.5,Boise
02-10-16,1.33,Boise
25-09-16,1.39,Boise
18-09-16,1.76,Boise
11-09-16,1.29,Boise
04-09-16,1.47,Boise
28-08-16,2.24,Boise
21-08-16,1.64,Boise
14-08-16,1.87,Boise
07-08-16,1.26,Boise
31-07-16,1.42,Boise
24-07-16,1.92,Boise
17-07-16,1.54,Boise
10-07-16,1.34,Boise
03-07-16,1.2,Boise
26-06-16,1.26,Boise
19-06-16,1.05,Boise
12-06-16,1.59,Boise
05-06-16,1.65,Boise
29-05-16,1.38,Boise
22-05-16,1.43,Boise
15-05-16,1.55,Boise
08-05-16,1.11,Boise
01-05-16,0.92,Boise
24-04-16,1.46,Boise
17-04-16,1.56,Boise
10-04-16,1,Boise
03-04-16,1.08,Boise
27-03-16,1.41,Boise
20-03-16,0.82,Boise
13-03-16,0.95,Boise
06-03-16,1.15,Boise
28-02-16,1.84,Boise
21-02-16,1.67,Boise
14-02-16,0.87,Boise
07-02-16,0.84,Boise
31-01-16,1.24,Boise
24-01-16,1.77,Boise
17-01-16,1.37,Boise
10-01-16,1.04,Boise
03-01-16,1.28,Boise
25-12-16,1.98,Boston
18-12-16,2,Boston
11-12-16,1.88,Boston
04-12-16,2,Boston
27-11-16,1.94,Boston
20-11-16,1.8,Boston
13-11-16,1.59,Boston
06-11-16,1.72,Boston
30-10-16,1.49,Boston
23-10-16,1.32,Boston
16-10-16,1.43,Boston
09-10-16,1.57,Boston
02-10-16,1.63,Boston
25-09-16,1.72,Boston
18-09-16,1.86,Boston
11-09-16,1.84,Boston
04-09-16,1.73,Boston
28-08-16,1.36,Boston
21-08-16,1.28,Boston
14-08-16,1.23,Boston
07-08-16,1.31,Boston
31-07-16,1.14,Boston
24-07-16,1.49,Boston
17-07-16,1.77,Boston
10-07-16,1.59,Boston
03-07-16,1.61,Boston
26-06-16,1.6,Boston
19-06-16,1.53,Boston
12-06-16,1.37,Boston
05-06-16,1.49,Boston
29-05-16,1.59,Boston
22-05-16,1.57,Boston
15-05-16,1.58,Boston
08-05-16,1.58,Boston
01-05-16,1.79,Boston
24-04-16,1.73,Boston
17-04-16,1.59,Boston
10-04-16,1.68,Boston
03-04-16,1.73,Boston
27-03-16,1.59,Boston
20-03-16,1.59,Boston
13-03-16,1.59,Boston
06-03-16,1.7,Boston
28-02-16,1.64,Boston
21-02-16,1.52,Boston
14-02-16,1.59,Boston
07-02-16,1.62,Boston
31-01-16,1.52,Boston
24-01-16,1.46,Boston
17-01-16,1.13,Boston
10-01-16,1.32,Boston
03-01-16,1.26,Boston
25-12-16,1.51,BuffaloRochester
18-12-16,1.52,BuffaloRochester
11-12-16,1.81,BuffaloRochester
04-12-16,1.88,BuffaloRochester
27-11-16,1.76,BuffaloRochester
20-11-16,1.77,BuffaloRochester
13-11-16,1.68,BuffaloRochester
06-11-16,1.56,BuffaloRochester
30-10-16,1.63,BuffaloRochester
23-10-16,1.61,BuffaloRochester
16-10-16,1.57,BuffaloRochester
09-10-16,1.57,BuffaloRochester
02-10-16,1.55,BuffaloRochester
25-09-16,1.6,BuffaloRochester
18-09-16,1.52,BuffaloRochester
11-09-16,1.51,BuffaloRochester
04-09-16,1.53,BuffaloRochester
28-08-16,1.54,BuffaloRochester
21-08-16,1.51,BuffaloRochester
14-08-16,1.55,BuffaloRochester
07-08-16,1.52,BuffaloRochester
31-07-16,1.55,BuffaloRochester
24-07-16,1.62,BuffaloRochester
17-07-16,1.76,BuffaloRochester
10-07-16,1.8,BuffaloRochester
03-07-16,2.02,BuffaloRochester
26-06-16,1.78,BuffaloRochester
19-06-16,1.72,BuffaloRochester
12-06-16,1.57,BuffaloRochester
05-06-16,1.54,BuffaloRochester
29-05-16,1.64,BuffaloRochester
22-05-16,1.55,BuffaloRochester
15-05-16,1.46,BuffaloRochester
08-05-16,1.56,BuffaloRochester
01-05-16,1.58,BuffaloRochester
24-04-16,1.55,BuffaloRochester
17-04-16,1.76,BuffaloRochester
10-04-16,1.63,BuffaloRochester
03-04-16,1.48,BuffaloRochester
27-03-16,1.57,BuffaloRochester
20-03-16,1.48,BuffaloRochester
13-03-16,1.63,BuffaloRochester
06-03-16,2.13,BuffaloRochester
28-02-16,1.56,BuffaloRochester
21-02-16,1.66,BuffaloRochester
14-02-16,1.99,BuffaloRochester
07-02-16,2.11,BuffaloRochester
31-01-16,1.81,BuffaloRochester
24-01-16,1.49,BuffaloRochester
17-01-16,1.51,BuffaloRochester
10-01-16,1.5,BuffaloRochester
03-01-16,1.44,BuffaloRochester
25-12-16,1.53,California
18-12-16,1.61,California
11-12-16,1.64,California
04-12-16,1.89,California
27-11-16,2.04,California
20-11-16,2.1,California
13-11-16,2.13,California
06-11-16,2.37,California
30-10-16,2.49,California
23-10-16,2.58,California
16-10-16,2.02,California
09-10-16,1.98,California
02-10-16,1.91,California
25-09-16,1.95,California
18-09-16,1.84,California
11-09-16,1.55,California
04-09-16,1.65,California
28-08-16,1.63,California
21-08-16,1.53,California
14-08-16,1.47,California
07-08-16,1.48,California
31-07-16,1.56,California
24-07-16,1.56,California
17-07-16,1.59,California
10-07-16,1.51,California
03-07-16,1.58,California
26-06-16,1.51,California
19-06-16,1.57,California
12-06-16,1.5,California
05-06-16,1.55,California
29-05-16,1.49,California
22-05-16,1.37,California
15-05-16,1.5,California
08-05-16,1.25,California
01-05-16,1.24,California
24-04-16,1.39,California
17-04-16,1.39,California
10-04-16,1.4,California
03-04-16,1.39,California
27-03-16,1.42,California
20-03-16,1.46,California
13-03-16,1.41,California
06-03-16,1.32,California
28-02-16,1.28,California
21-02-16,1.43,California
14-02-16,1.47,California
07-02-16,1.38,California
31-01-16,1.43,California
24-01-16,1.36,California
17-01-16,1.45,California
10-01-16,1.33,California
03-01-16,1.43,California
25-12-16,1.62,Charlotte
18-12-16,1.59,Charlotte
11-12-16,1.68,Charlotte
04-12-16,1.99,Charlotte
27-11-16,2.03,Charlotte
20-11-16,1.95,Charlotte
13-11-16,1.94,Charlotte
06-11-16,1.92,Charlotte
30-10-16,1.66,Charlotte
23-10-16,1.64,Charlotte
16-10-16,1.64,Charlotte
09-10-16,1.64,Charlotte
02-10-16,1.78,Charlotte
25-09-16,1.8,Charlotte
18-09-16,1.74,Charlotte
11-09-16,1.75,Charlotte
04-09-16,1.81,Charlotte
28-08-16,1.78,Charlotte
21-08-16,1.78,Charlotte
14-08-16,1.82,Charlotte
07-08-16,1.65,Charlotte
31-07-16,1.64,Charlotte
24-07-16,1.62,Charlotte
17-07-16,1.58,Charlotte
10-07-16,1.81,Charlotte
03-07-16,1.72,Charlotte
26-06-16,1.59,Charlotte
19-06-16,1.72,Charlotte
12-06-16,1.76,Charlotte
05-06-16,1.6,Charlotte
29-05-16,1.66,Charlotte
22-05-16,1.71,Charlotte
15-05-16,1.69,Charlotte
08-05-16,1.79,Charlotte
01-05-16,1.68,Charlotte
24-04-16,1.67,Charlotte
17-04-16,1.77,Charlotte
10-04-16,1.6,Charlotte
03-04-16,1.71,Charlotte
27-03-16,1.69,Charlotte
20-03-16,1.57,Charlotte
13-03-16,1.7,Charlotte
06-03-16,1.79,Charlotte
28-02-16,1.83,Charlotte
21-02-16,1.81,Charlotte
14-02-16,1.75,Charlotte
07-02-16,1.82,Charlotte
31-01-16,1.75,Charlotte
24-01-16,1.76,Charlotte
17-01-16,1.92,Charlotte
10-01-16,1.77,Charlotte
03-01-16,1.78,Charlotte
25-12-16,1.34,Chicago
18-12-16,1.34,Chicago
11-12-16,1.32,Chicago
04-12-16,1.71,Chicago
27-11-16,2.3,Chicago
20-11-16,2.3,Chicago
13-11-16,2.25,Chicago
06-11-16,2.24,Chicago
30-10-16,2.23,Chicago
23-10-16,2.2,Chicago
16-10-16,2.11,Chicago
09-10-16,2.04,Chicago
02-10-16,2.05,Chicago
25-09-16,2.05,Chicago
18-09-16,2.06,Chicago
11-09-16,2.07,Chicago
04-09-16,2.08,Chicago
